Date,Open,High,Low,Close,Volume
2018-11-29 11:35:00,1.43,1.43,1.42,1.42,1512
2018-11-29 11:40:00,1.43,1.43,1.42,1.42,1512
2018-11-29 11:45:00,1.44,1.44,1.44,1.44,105
2018-11-29 11:50:00,1.44,1.44,1.44,1.44,105
2018-11-29 11:55:00,1.44,1.44,1.44,1.44,105
2018-11-29 12:00:00,1.42,1.42,1.3628,1.37,15135
2018-11-29 12:05:00,1.42,1.42,1.3628,1.37,15135
2018-11-29 12:10:00,1.42,1.42,1.3628,1.37,15135
2018-11-29 12:15:00,1.37,1.38,1.37,1.38,30272
2018-11-29 12:20:00,1.37,1.38,1.37,1.38,30272
2018-11-29 12:25:00,1.37,1.38,1.37,1.38,30272
2018-11-29 12:30:00,1.37,1.38,1.37,1.38,30272
2018-11-29 12:35:00,1.37,1.38,1.37,1.38,30272
2018-11-29 12:40:00,1.37,1.38,1.37,1.38,30272
2018-11-29 12:45:00,1.45,1.47,1.45,1.47,401
2018-11-29 12:50:00,1.45,1.47,1.45,1.47,401
2018-11-29 12:55:00,1.45,1.47,1.45,1.47,401
2018-11-29 13:00:00,1.47,1.47,1.4405,1.4405,2130
2018-11-29 13:05:00,1.47,1.47,1.4405,1.4405,2130
2018-11-29 13:10:00,1.47,1.47,1.4405,1.4405,2130
2018-11-29 13:15:00,1.45,1.47,1.45,1.47,200
2018-11-29 13:20:00,1.45,1.47,1.45,1.47,200
2018-11-29 13:25:00,1.45,1.47,1.45,1.47,200
2018-11-29 13:30:00,1.44,1.45,1.44,1.45,528
2018-11-29 13:35:00,1.44,1.45,1.44,1.45,528
2018-11-29 13:40:00,1.44,1.45,1.44,1.45,528
2018-11-29 13:45:00,1.45,1.45,1.45,1.45,872
2018-11-29 13:50:00,1.45,1.45,1.45,1.45,872
2018-11-29 13:55:00,1.45,1.45,1.45,1.45,872
2018-11-29 14:00:00,1.46,1.46,1.46,1.46,340
2018-11-29 14:05:00,1.46,1.46,1.46,1.46,340
2018-11-29 14:10:00,1.46,1.46,1.46,1.46,340
2018-11-29 14:15:00,1.46,1.47,1.46,1.47,200
2018-11-29 14:20:00,1.46,1.47,1.46,1.47,200
2018-11-29 14:25:00,1.46,1.47,1.46,1.47,200
2018-11-29 14:30:00,1.47,1.47,1.47,1.47,131
2018-11-29 14:35:00,1.47,1.47,1.47,1.47,131
2018-11-29 14:40:00,1.47,1.47,1.47,1.47,131
2018-11-29 14:45:00,1.46,1.47,1.46,1.47,604
2018-11-29 14:50:00,1.46,1.47,1.46,1.47,604
2018-11-29 14:55:00,1.46,1.47,1.46,1.47,604
2018-11-29 15:00:00,1.47,1.47,1.47,1.47,332
2018-11-29 15:05:00,1.47,1.47,1.47,1.47,332
2018-11-29 15:10:00,1.47,1.47,1.47,1.47,332
2018-11-29 15:15:00,1.47,1.47,1.455,1.455,300
2018-11-29 15:20:00,1.47,1.47,1.455,1.455,300
2018-11-29 15:25:00,1.47,1.47,1.455,1.455,300
2018-11-29 15:30:00,1.455,1.455,1.42,1.45,2657
2018-11-29 15:35:00,1.455,1.455,1.42,1.45,2657
2018-11-29 15:40:00,1.455,1.455,1.42,1.45,2657
2018-11-29 15:45:00,1.43,1.45,1.43,1.44,622
2018-11-29 15:50:00,1.43,1.45,1.43,1.44,622
2018-11-29 15:55:00,1.43,1.45,1.43,1.44,622
2018-11-30 09:00:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:05:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:10:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:15:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:20:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:25:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:30:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:35:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:40:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:45:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:50:00,1.45,1.45,1.45,1.45,0
2018-11-30 09:55:00,1.45,1.45,1.45,1.45,0
2018-11-30 10:00:00,1.46,1.46,1.46,1.46,100
2018-11-30 10:05:00,1.46,1.46,1.46,1.46,100
2018-11-30 10:10:00,1.46,1.46,1.46,1.46,100
2018-11-30 10:15:00,1.47,1.47,1.47,1.47,472
2018-11-30 10:20:00,1.47,1.47,1.47,1.47,472
2018-11-30 10:25:00,1.47,1.47,1.47,1.47,472
2018-11-30 10:30:00,1.47,1.47,1.47,1.47,472
2018-11-30 10:35:00,1.47,1.47,1.47,1.47,472
2018-11-30 10:40:00,1.47,1.47,1.47,1.47,472
2018-11-30 10:45:00,1.45,1.45,1.45,1.45,401
2018-11-30 10:50:00,1.45,1.45,1.45,1.45,401
2018-11-30 10:55:00,1.45,1.45,1.45,1.45,401
2018-11-30 11:00:00,1.45,1.45,1.45,1.45,401
2018-11-30 11:05:00,1.45,1.45,1.45,1.45,401
2018-11-30 11:10:00,1.45,1.45,1.45,1.45,401
2018-11-30 11:15:00,1.415,1.415,1.415,1.415,109
2018-11-30 11:20:00,1.415,1.415,1.415,1.415,109
2018-11-30 11:25:00,1.415,1.415,1.415,1.415,109
2018-11-30 11:30:00,1.415,1.415,1.415,1.415,109
2018-11-30 11:35:00,1.415,1.415,1.415,1.415,109
2018-11-30 11:40:00,1.415,1.415,1.415,1.415,109
2018-11-30 11:45:00,1.44,1.44,1.44,1.44,402
2018-11-30 11:50:00,1.44,1.44,1.44,1.44,402
2018-11-30 11:55:00,1.44,1.44,1.44,1.44,402
2018-11-30 12:00:00,1.44,1.44,1.44,1.44,402
2018-11-30 12:05:00,1.44,1.44,1.44,1.44,402
2018-11-30 12:10:00,1.44,1.44,1.44,1.44,402
2018-11-30 12:15:00,1.425,1.425,1.425,1.425,100
2018-11-30 12:20:00,1.425,1.425,1.425,1.425,100
2018-11-30 12:25:00,1.425,1.425,1.425,1.425,100
2018-11-30 12:30:00,1.425,1.425,1.425,1.425,100
2018-11-30 12:35:00,1.425,1.425,1.425,1.425,100
2018-11-30 12:40:00,1.425,1.425,1.425,1.425,100
2018-11-30 12:45:00,1.44,1.44,1.44,1.44,400
2018-11-30 12:50:00,1.44,1.44,1.44,1.44,400
2018-11-30 12:55:00,1.44,1.44,1.44,1.44,400
2018-11-30 13:00:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:05:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:10:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:15:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:20:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:25:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:30:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:35:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:40:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:45:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:50:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 13:55:00,1.4042,1.41,1.4042,1.41,1840
2018-11-30 14:00:00,1.43,1.43,1.43,1.43,381
2018-11-30 14:05:00,1.43,1.43,1.43,1.43,381
2018-11-30 14:10:00,1.43,1.43,1.43,1.43,381
2018-11-30 14:15:00,1.43,1.43,1.43,1.43,381
2018-11-30 14:20:00,1.43,1.43,1.43,1.43,381
2018-11-30 14:25:00,1.43,1.43,1.43,1.43,381
2018-11-30 14:30:00,1.43,1.44,1.43,1.44,327
2018-11-30 14:35:00,1.43,1.44,1.43,1.44,327
2018-11-30 14:40:00,1.43,1.44,1.43,1.44,327
2018-11-30 14:45:00,1.44,1.44,1.41,1.41,200
2018-11-30 14:50:00,1.44,1.44,1.41,1.41,200
2018-11-30 14:55:00,1.44,1.44,1.41,1.41,200
2018-11-30 15:00:00,1.4,1.41,1.4,1.405,2498
2018-11-30 15:05:00,1.4,1.41,1.4,1.405,2498
2018-11-30 15:10:00,1.4,1.41,1.4,1.405,2498
2018-11-30 15:15:00,1.41,1.41,1.41,1.41,600
2018-11-30 15:20:00,1.41,1.41,1.41,1.41,600
2018-11-30 15:25:00,1.41,1.41,1.41,1.41,600
2018-11-30 15:30:00,1.405,1.405,1.39,1.39,6146
2018-11-30 15:35:00,1.405,1.405,1.39,1.39,6146
2018-11-30 15:40:00,1.405,1.405,1.39,1.39,6146
2018-11-30 15:45:00,1.4,1.4,1.3,1.31,31286
2018-11-30 15:50:00,1.4,1.4,1.3,1.31,31286
2018-11-30 15:55:00,1.4,1.4,1.3,1.31,31286
2018-12-03 09:00:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:05:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:10:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:15:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:20:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:25:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:30:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:35:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:40:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:45:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:50:00,1.399,1.4,1.399,1.4,5798
2018-12-03 09:55:00,1.399,1.4,1.399,1.4,5798
2018-12-03 10:00:00,1.3601,1.4,1.3601,1.4,2854
2018-12-03 10:05:00,1.3601,1.4,1.3601,1.4,2854
2018-12-03 10:10:00,1.3601,1.4,1.3601,1.4,2854
2018-12-03 10:15:00,1.4396,1.4396,1.4396,1.4396,175
2018-12-03 10:20:00,1.4396,1.4396,1.4396,1.4396,175
2018-12-03 10:25:00,1.4396,1.4396,1.4396,1.4396,175
2018-12-03 10:30:00,1.44,1.44,1.44,1.44,2100
2018-12-03 10:35:00,1.44,1.44,1.44,1.44,2100
2018-12-03 10:40:00,1.44,1.44,1.44,1.44,2100
2018-12-03 10:45:00,1.41,1.41,1.41,1.41,105
2018-12-03 10:50:00,1.41,1.41,1.41,1.41,105
2018-12-03 10:55:00,1.41,1.41,1.41,1.41,105
2018-12-03 11:00:00,1.41,1.41,1.41,1.41,105
2018-12-03 11:05:00,1.41,1.41,1.41,1.41,105
2018-12-03 11:10:00,1.41,1.41,1.41,1.41,105
2018-12-03 11:15:00,1.4,1.4,1.36,1.39,42240
2018-12-03 11:20:00,1.4,1.4,1.36,1.39,42240
2018-12-03 11:25:00,1.4,1.4,1.36,1.39,42240
2018-12-03 11:30:00,1.3607,1.375,1.3607,1.375,1508
2018-12-03 11:35:00,1.3607,1.375,1.3607,1.375,1508
2018-12-03 11:40:00,1.3607,1.375,1.3607,1.375,1508
2018-12-03 11:45:00,1.37,1.38,1.37,1.38,2717
2018-12-03 11:50:00,1.37,1.38,1.37,1.38,2717
2018-12-03 11:55:00,1.37,1.38,1.37,1.38,2717
2018-12-03 12:00:00,1.37,1.37,1.37,1.37,235
2018-12-03 12:05:00,1.37,1.37,1.37,1.37,235
2018-12-03 12:10:00,1.37,1.37,1.37,1.37,235
2018-12-03 12:15:00,1.39,1.44,1.39,1.44,10100
2018-12-03 12:20:00,1.39,1.44,1.39,1.44,10100
2018-12-03 12:25:00,1.39,1.44,1.39,1.44,10100
2018-12-03 12:30:00,1.39,1.44,1.39,1.44,10100
2018-12-03 12:35:00,1.39,1.44,1.39,1.44,10100
2018-12-03 12:40:00,1.39,1.44,1.39,1.44,10100
2018-12-03 12:45:00,1.3742,1.405,1.3742,1.405,3601
2018-12-03 12:50:00,1.3742,1.405,1.3742,1.405,3601
2018-12-03 12:55:00,1.3742,1.405,1.3742,1.405,3601
2018-12-03 13:00:00,1.3742,1.405,1.3742,1.405,3601
2018-12-03 13:05:00,1.3742,1.405,1.3742,1.405,3601
2018-12-03 13:10:00,1.3742,1.405,1.3742,1.405,3601
2018-12-03 13:15:00,1.3742,1.405,1.3742,1.405,3601
2018-12-03 13:20:00,1.3742,1.405,1.3742,1.405,3601
2018-12-03 13:25:00,1.3742,1.405,1.3742,1.405,3601
2018-12-03 13:30:00,1.38,1.3896,1.38,1.38,575
2018-12-03 13:35:00,1.38,1.3896,1.38,1.38,575
2018-12-03 13:40:00,1.38,1.3896,1.38,1.38,575
2018-12-03 13:45:00,1.4001,1.43,1.4,1.4,2278
2018-12-03 13:50:00,1.4001,1.43,1.4,1.4,2278
2018-12-03 13:55:00,1.4001,1.43,1.4,1.4,2278
2018-12-03 14:00:00,1.43,1.43,1.4,1.41,333
2018-12-03 14:05:00,1.43,1.43,1.4,1.41,333
2018-12-03 14:10:00,1.43,1.43,1.4,1.41,333
2018-12-03 14:15:00,1.4,1.4,1.39,1.39,395
2018-12-03 14:20:00,1.4,1.4,1.39,1.39,395
2018-12-03 14:25:00,1.4,1.4,1.39,1.39,395
2018-12-03 14:30:00,1.39,1.39,1.39,1.39,200
2018-12-03 14:35:00,1.39,1.39,1.39,1.39,200
2018-12-03 14:40:00,1.39,1.39,1.39,1.39,200
2018-12-03 14:45:00,1.39,1.39,1.39,1.39,969
2018-12-03 14:50:00,1.39,1.39,1.39,1.39,969
2018-12-03 14:55:00,1.39,1.39,1.39,1.39,969
2018-12-03 15:00:00,1.39,1.4,1.38,1.38,1201
2018-12-03 15:05:00,1.39,1.4,1.38,1.38,1201
2018-12-03 15:10:00,1.39,1.4,1.38,1.38,1201
2018-12-03 15:15:00,1.39,1.4,1.39,1.4,509
2018-12-03 15:20:00,1.39,1.4,1.39,1.4,509
2018-12-03 15:25:00,1.39,1.4,1.39,1.4,509
2018-12-03 15:30:00,1.4,1.4,1.4,1.4,100
2018-12-03 15:35:00,1.4,1.4,1.4,1.4,100
2018-12-03 15:40:00,1.4,1.4,1.4,1.4,100
2018-12-03 15:45:00,1.4,1.4,1.4,1.4,250
2018-12-03 15:50:00,1.4,1.4,1.4,1.4,250
2018-12-03 15:55:00,1.4,1.4,1.4,1.4,250
2018-12-04 09:00:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:05:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:10:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:15:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:20:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:25:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:30:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:35:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:40:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:45:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:50:00,1.39,1.41,1.38,1.38,6102
2018-12-04 09:55:00,1.39,1.41,1.38,1.38,6102
2018-12-04 10:00:00,1.39,1.41,1.38,1.38,6102
2018-12-04 10:05:00,1.39,1.41,1.38,1.38,6102
2018-12-04 10:10:00,1.39,1.41,1.38,1.38,6102
2018-12-04 10:15:00,1.39,1.41,1.39,1.41,1403
2018-12-04 10:20:00,1.39,1.41,1.39,1.41,1403
2018-12-04 10:25:00,1.39,1.41,1.39,1.41,1403
2018-12-04 10:30:00,1.39,1.41,1.39,1.41,1403
2018-12-04 10:35:00,1.39,1.41,1.39,1.41,1403
2018-12-04 10:40:00,1.39,1.41,1.39,1.41,1403
2018-12-04 10:45:00,1.44,1.44,1.44,1.44,104
2018-12-04 10:50:00,1.44,1.44,1.44,1.44,104
2018-12-04 10:55:00,1.44,1.44,1.44,1.44,104
2018-12-04 11:00:00,1.4252,1.4252,1.41,1.4162,7278
2018-12-04 11:05:00,1.4252,1.4252,1.41,1.4162,7278
2018-12-04 11:10:00,1.4252,1.4252,1.41,1.4162,7278
2018-12-04 11:15:00,1.42,1.42,1.4,1.4,2220
2018-12-04 11:20:00,1.42,1.42,1.4,1.4,2220
2018-12-04 11:25:00,1.42,1.42,1.4,1.4,2220
2018-12-04 11:30:00,1.42,1.42,1.41,1.41,853
2018-12-04 11:35:00,1.42,1.42,1.41,1.41,853
2018-12-04 11:40:00,1.42,1.42,1.41,1.41,853
2018-12-04 11:45:00,1.41,1.41,1.405,1.405,205
2018-12-04 11:50:00,1.41,1.41,1.405,1.405,205
2018-12-04 11:55:00,1.41,1.41,1.405,1.405,205
2018-12-04 12:00:00,1.4001,1.41,1.4001,1.41,605
2018-12-04 12:05:00,1.4001,1.41,1.4001,1.41,605
2018-12-04 12:10:00,1.4001,1.41,1.4001,1.41,605
2018-12-04 12:15:00,1.4,1.4,1.3901,1.3901,8496
2018-12-04 12:20:00,1.4,1.4,1.3901,1.3901,8496
2018-12-04 12:25:00,1.4,1.4,1.3901,1.3901,8496
2018-12-04 12:30:00,1.4,1.4,1.39,1.397,1000
2018-12-04 12:35:00,1.4,1.4,1.39,1.397,1000
2018-12-04 12:40:00,1.4,1.4,1.39,1.397,1000
2018-12-04 12:45:00,1.39,1.39,1.39,1.39,242
2018-12-04 12:50:00,1.39,1.39,1.39,1.39,242
2018-12-04 12:55:00,1.39,1.39,1.39,1.39,242
2018-12-04 13:00:00,1.39,1.39,1.38,1.38,9405
2018-12-04 13:05:00,1.39,1.39,1.38,1.38,9405
2018-12-04 13:10:00,1.39,1.39,1.38,1.38,9405
2018-12-04 13:15:00,1.38,1.38,1.38,1.38,16675
2018-12-04 13:20:00,1.38,1.38,1.38,1.38,16675
2018-12-04 13:25:00,1.38,1.38,1.38,1.38,16675
2018-12-04 13:30:00,1.39,1.39,1.39,1.39,310
2018-12-04 13:35:00,1.39,1.39,1.39,1.39,310
2018-12-04 13:40:00,1.39,1.39,1.39,1.39,310
2018-12-04 13:45:00,1.36,1.36,1.36,1.36,14774
2018-12-04 13:50:00,1.36,1.36,1.36,1.36,14774
2018-12-04 13:55:00,1.36,1.36,1.36,1.36,14774
2018-12-04 14:00:00,1.36,1.37,1.36,1.37,525
2018-12-04 14:05:00,1.36,1.37,1.36,1.37,525
2018-12-04 14:10:00,1.36,1.37,1.36,1.37,525
2018-12-04 14:15:00,1.37,1.37,1.36,1.37,671
2018-12-04 14:20:00,1.37,1.37,1.36,1.37,671
2018-12-04 14:25:00,1.37,1.37,1.36,1.37,671
2018-12-04 14:30:00,1.37,1.37,1.36,1.37,671
2018-12-04 14:35:00,1.37,1.37,1.36,1.37,671
2018-12-04 14:40:00,1.37,1.37,1.36,1.37,671
2018-12-04 14:45:00,1.37,1.37,1.36,1.37,671
2018-12-04 14:50:00,1.37,1.37,1.36,1.37,671
2018-12-04 14:55:00,1.37,1.37,1.36,1.37,671
2018-12-04 15:00:00,1.37,1.37,1.36,1.37,671
2018-12-04 15:05:00,1.37,1.37,1.36,1.37,671
2018-12-04 15:10:00,1.37,1.37,1.36,1.37,671
2018-12-04 15:15:00,1.37,1.37,1.36,1.37,671
2018-12-04 15:20:00,1.37,1.37,1.36,1.37,671
2018-12-04 15:25:00,1.37,1.37,1.36,1.37,671
2018-12-04 15:30:00,1.368,1.368,1.368,1.368,320
2018-12-04 15:35:00,1.368,1.368,1.368,1.368,320
2018-12-04 15:40:00,1.368,1.368,1.368,1.368,320
2018-12-04 15:45:00,1.37,1.38,1.37,1.38,4860
2018-12-04 15:50:00,1.37,1.38,1.37,1.38,4860
2018-12-04 15:55:00,1.37,1.38,1.37,1.38,4860
2018-12-06 09:00:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:05:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:10:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:15:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:20:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:25:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:30:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:35:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:40:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:45:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:50:00,1.4,1.4,1.4,1.4,0
2018-12-06 09:55:00,1.4,1.4,1.4,1.4,0
2018-12-06 10:00:00,1.4,1.4,1.4,1.4,0
2018-12-06 10:05:00,1.4,1.4,1.4,1.4,0
2018-12-06 10:10:00,1.4,1.4,1.4,1.4,0
2018-12-06 10:15:00,1.4,1.4,1.4,1.4,0
2018-12-06 10:20:00,1.4,1.4,1.4,1.4,0
2018-12-06 10:25:00,1.4,1.4,1.4,1.4,0
2018-12-06 10:30:00,1.3545,1.3545,1.3545,1.3545,159
2018-12-06 10:35:00,1.3545,1.3545,1.3545,1.3545,159
2018-12-06 10:40:00,1.3545,1.3545,1.3545,1.3545,159
2018-12-06 10:45:00,1.34,1.3426,1.31,1.31,4739
2018-12-06 10:50:00,1.34,1.3426,1.31,1.31,4739
2018-12-06 10:55:00,1.34,1.3426,1.31,1.31,4739
2018-12-06 11:00:00,1.3,1.3,1.29,1.29,11074
2018-12-06 11:05:00,1.3,1.3,1.29,1.29,11074
2018-12-06 11:10:00,1.3,1.3,1.29,1.29,11074
2018-12-06 11:15:00,1.31,1.31,1.27,1.31,4223
2018-12-06 11:20:00,1.31,1.31,1.27,1.31,4223
2018-12-06 11:25:00,1.31,1.31,1.27,1.31,4223
2018-12-06 11:30:00,1.29,1.29,1.29,1.29,3514
2018-12-06 11:35:00,1.29,1.29,1.29,1.29,3514
2018-12-06 11:40:00,1.29,1.29,1.29,1.29,3514
2018-12-06 11:45:00,1.29,1.29,1.29,1.29,3514
2018-12-06 11:50:00,1.29,1.29,1.29,1.29,3514
2018-12-06 11:55:00,1.29,1.29,1.29,1.29,3514
2018-12-06 12:00:00,1.3123,1.39,1.3123,1.39,38612
2018-12-06 12:05:00,1.3123,1.39,1.3123,1.39,38612
2018-12-06 12:10:00,1.3123,1.39,1.3123,1.39,38612
2018-12-06 12:15:00,1.39,1.39,1.39,1.39,172
2018-12-06 12:20:00,1.39,1.39,1.39,1.39,172
2018-12-06 12:25:00,1.39,1.39,1.39,1.39,172
2018-12-06 12:30:00,1.3687,1.3687,1.3687,1.3687,1438
2018-12-06 12:35:00,1.3687,1.3687,1.3687,1.3687,1438
2018-12-06 12:40:00,1.3687,1.3687,1.3687,1.3687,1438
2018-12-06 12:45:00,1.3367,1.3367,1.3367,1.3367,200
2018-12-06 12:50:00,1.3367,1.3367,1.3367,1.3367,200
2018-12-06 12:55:00,1.3367,1.3367,1.3367,1.3367,200
2018-12-06 13:00:00,1.3516,1.3516,1.3516,1.3516,646
2018-12-06 13:05:00,1.3516,1.3516,1.3516,1.3516,646
2018-12-06 13:10:00,1.3516,1.3516,1.3516,1.3516,646
2018-12-06 13:15:00,1.3516,1.3516,1.3516,1.3516,646
2018-12-06 13:20:00,1.3516,1.3516,1.3516,1.3516,646
2018-12-06 13:25:00,1.3516,1.3516,1.3516,1.3516,646
2018-12-06 13:30:00,1.34,1.35,1.34,1.35,5970
2018-12-06 13:35:00,1.34,1.35,1.34,1.35,5970
2018-12-06 13:40:00,1.34,1.35,1.34,1.35,5970
2018-12-06 13:45:00,1.39,1.39,1.39,1.39,1915
2018-12-06 13:50:00,1.39,1.39,1.39,1.39,1915
2018-12-06 13:55:00,1.39,1.39,1.39,1.39,1915
2018-12-06 14:00:00,1.37,1.37,1.37,1.37,710
2018-12-06 14:05:00,1.37,1.37,1.37,1.37,710
2018-12-06 14:10:00,1.37,1.37,1.37,1.37,710
2018-12-06 14:15:00,1.39,1.39,1.39,1.39,1048
2018-12-06 14:20:00,1.39,1.39,1.39,1.39,1048
2018-12-06 14:25:00,1.39,1.39,1.39,1.39,1048
2018-12-06 14:30:00,1.39,1.39,1.38,1.38,1601
2018-12-06 14:35:00,1.39,1.39,1.38,1.38,1601
2018-12-06 14:40:00,1.39,1.39,1.38,1.38,1601
2018-12-06 14:45:00,1.38,1.38,1.38,1.38,351
2018-12-06 14:50:00,1.38,1.38,1.38,1.38,351
2018-12-06 14:55:00,1.38,1.38,1.38,1.38,351
2018-12-06 15:00:00,1.3545,1.39,1.3545,1.39,5950
2018-12-06 15:05:00,1.3545,1.39,1.3545,1.39,5950
2018-12-06 15:10:00,1.3545,1.39,1.3545,1.39,5950
2018-12-06 15:15:00,1.39,1.39,1.39,1.39,600
2018-12-06 15:20:00,1.39,1.39,1.39,1.39,600
2018-12-06 15:25:00,1.39,1.39,1.39,1.39,600
2018-12-06 15:30:00,1.37,1.37,1.37,1.37,162
2018-12-06 15:35:00,1.37,1.37,1.37,1.37,162
2018-12-06 15:40:00,1.37,1.37,1.37,1.37,162
2018-12-06 15:45:00,1.39,1.39,1.39,1.39,502
2018-12-06 15:50:00,1.39,1.39,1.39,1.39,502
2018-12-06 15:55:00,1.39,1.39,1.39,1.39,502
2018-12-07 09:00:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:05:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:10:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:15:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:20:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:25:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:30:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:35:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:40:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:45:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:50:00,1.39,1.39,1.39,1.39,282
2018-12-07 09:55:00,1.39,1.39,1.39,1.39,282
2018-12-07 10:00:00,1.38,1.38,1.38,1.38,400
2018-12-07 10:05:00,1.38,1.38,1.38,1.38,400
2018-12-07 10:10:00,1.38,1.38,1.38,1.38,400
2018-12-07 10:15:00,1.4,1.4,1.4,1.4,365
2018-12-07 10:20:00,1.4,1.4,1.4,1.4,365
2018-12-07 10:25:00,1.4,1.4,1.4,1.4,365
2018-12-07 10:30:00,1.4,1.4,1.4,1.4,365
2018-12-07 10:35:00,1.4,1.4,1.4,1.4,365
2018-12-07 10:40:00,1.4,1.4,1.4,1.4,365
2018-12-07 10:45:00,1.4,1.4,1.4,1.4,365
2018-12-07 10:50:00,1.4,1.4,1.4,1.4,365
2018-12-07 10:55:00,1.4,1.4,1.4,1.4,365
2018-12-07 11:00:00,1.4,1.4,1.4,1.4,365
2018-12-07 11:05:00,1.4,1.4,1.4,1.4,365
2018-12-07 11:10:00,1.4,1.4,1.4,1.4,365
2018-12-07 11:15:00,1.4,1.4,1.4,1.4,365
2018-12-07 11:20:00,1.4,1.4,1.4,1.4,365
2018-12-07 11:25:00,1.4,1.4,1.4,1.4,365
2018-12-07 11:30:00,1.4,1.4,1.4,1.4,1072
2018-12-07 11:35:00,1.4,1.4,1.4,1.4,1072
2018-12-07 11:40:00,1.4,1.4,1.4,1.4,1072
2018-12-07 11:45:00,1.4,1.4,1.4,1.4,1072
2018-12-07 11:50:00,1.4,1.4,1.4,1.4,1072
2018-12-07 11:55:00,1.4,1.4,1.4,1.4,1072
2018-12-07 12:00:00,1.4,1.4,1.4,1.4,1072
2018-12-07 12:05:00,1.4,1.4,1.4,1.4,1072
2018-12-07 12:10:00,1.4,1.4,1.4,1.4,1072
2018-12-07 12:15:00,1.4,1.4,1.4,1.4,1072
2018-12-07 12:20:00,1.4,1.4,1.4,1.4,1072
2018-12-07 12:25:00,1.4,1.4,1.4,1.4,1072
2018-12-07 12:30:00,1.42,1.42,1.42,1.42,223
2018-12-07 12:35:00,1.42,1.42,1.42,1.42,223
2018-12-07 12:40:00,1.42,1.42,1.42,1.42,223
2018-12-07 12:45:00,1.42,1.42,1.42,1.42,223
2018-12-07 12:50:00,1.42,1.42,1.42,1.42,223
2018-12-07 12:55:00,1.42,1.42,1.42,1.42,223
2018-12-07 13:00:00,1.42,1.42,1.42,1.42,223
2018-12-07 13:05:00,1.42,1.42,1.42,1.42,223
